id,event_timestamp,user_id,amount,currency,tx_status,transaction_type
3303,2020-02-10 22:10:39.169+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3305,2020-02-11 18:34:27.076+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3307,2020-02-11 18:37:46.394+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3309,2020-02-11 18:42:13.302+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3311,2020-02-11 18:44:41.253+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3313,2020-02-11 18:52:17.292+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3315,2020-02-11 18:57:12.844+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3317,2020-02-11 20:16:43.179+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3319,2020-02-11 20:46:32.376+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3321,2020-02-11 20:50:31.104+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3323,2020-02-11 20:56:07.744+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3325,2020-02-11 20:57:30.416+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3327,2020-02-11 20:59:09.278+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3329,2020-02-11 20:59:55.259+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3331,2020-02-11 21:01:05.036+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3333,2020-02-11 21:02:48.304+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3335,2020-02-11 21:09:47.122+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3337,2020-02-11 21:29:33.58+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3339,2020-02-11 21:30:53.82+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3341,2020-02-11 21:32:56.585+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3343,2020-02-11 21:45:38.722+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,5.0,mxn,complete,withdrawal
3345,2020-02-11 22:31:13.82+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3347,2020-02-11 22:55:37.988+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3349,2020-02-11 22:57:15.028+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3351,2020-02-11 23:04:54.154+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3353,2020-02-11 23:10:22.024+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3355,2020-02-11 23:16:43.802+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3357,2020-02-11 23:37:46.066+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3359,2020-02-11 23:43:54.007+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3361,2020-02-12 00:54:01.858+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3363,2020-02-12 00:55:23.688+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3365,2020-02-12 10:45:18.78+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3367,2020-02-12 10:48:05.519+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3369,2020-02-12 10:53:40.997+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3371,2020-02-12 10:57:17.335+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3373,2020-02-12 10:58:07.793+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3375,2020-02-12 11:07:50.693+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3377,2020-02-12 12:31:37.258+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3379,2020-02-12 12:33:32.043+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3381,2020-02-12 12:37:50.57+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3383,2020-02-12 12:38:48.112+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3385,2020-02-12 12:43:45.288+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3387,2020-02-12 12:52:49.23+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3389,2020-02-12 12:58:44.856+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3391,2020-02-12 12:59:16.538+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3393,2020-02-12 12:59:48.621+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3405,2020-02-14 04:43:19.498+00,2b45c629e577731c4df84fc34f936a89,5.0,mxn,complete,withdrawal
3411,2020-02-18 00:08:16.969+00,130f1a8e9e102707f3f91b010f151b0b,100.0,mxn,failed,withdrawal
3413,2020-02-18 00:11:03.227+00,130f1a8e9e102707f3f91b010f151b0b,100.0,mxn,failed,withdrawal
3047,2020-01-13 02:24:50.604+00,9c82c7143c102b71c593d98d96093fde,1.0,mxn,complete,withdrawal
3107,2020-01-16 23:20:06.074+00,1145a30ff80745b56fb0cecf65305017,150000.0,mxn,complete,withdrawal
3111,2020-01-16 23:29:35.357+00,1145a30ff80745b56fb0cecf65305017,15000.0,mxn,complete,withdrawal
3113,2020-01-16 23:31:45.625+00,1145a30ff80745b56fb0cecf65305017,135000.0,mxn,complete,withdrawal
3115,2020-01-16 23:39:01.091+00,1145a30ff80745b56fb0cecf65305017,10.0,btc,complete,withdrawal
3117,2020-01-16 23:40:02.712+00,1145a30ff80745b56fb0cecf65305017,10000.0,xrp,complete,withdrawal
3119,2020-01-16 23:40:40.463+00,1145a30ff80745b56fb0cecf65305017,100.0,ltc,complete,withdrawal
3121,2020-01-16 23:41:18.203+00,1145a30ff80745b56fb0cecf65305017,150.0,bch,complete,withdrawal
3123,2020-01-16 23:41:55.414+00,1145a30ff80745b56fb0cecf65305017,10000.0,tusd,complete,withdrawal
3125,2020-01-16 23:42:33.769+00,1145a30ff80745b56fb0cecf65305017,1000.0,bat,complete,withdrawal
3141,2020-01-17 17:30:27.537+00,1145a30ff80745b56fb0cecf65305017,0.12345,btc,complete,withdrawal
3145,2020-01-17 20:37:15.021+00,9c82c7143c102b71c593d98d96093fde,1.0,mxn,complete,withdrawal
3151,2020-01-17 21:50:25.674+00,e4bb4c5173c2ce17fd8fcd40041c068f,100.0,mxn,complete,withdrawal
3155,2020-01-17 22:13:19.426+00,e4bb4c5173c2ce17fd8fcd40041c068f,100.0,mxn,complete,withdrawal
3159,2020-01-17 22:16:22.896+00,e4bb4c5173c2ce17fd8fcd40041c068f,0.001,btc,complete,withdrawal
3163,2020-01-17 23:28:58.816+00,e4bb4c5173c2ce17fd8fcd40041c068f,0.001,btc,complete,withdrawal
3167,2020-01-17 23:29:22.059+00,e4bb4c5173c2ce17fd8fcd40041c068f,100.0,mxn,complete,withdrawal
3171,2020-01-17 23:44:06.68+00,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,mxn,failed,withdrawal
3247,2020-01-24 19:10:47.319+00,84ddfb34126fc3a48ee38d7044e87276,1.0,mxn,complete,withdrawal
3249,2020-01-24 19:11:22.177+00,84ddfb34126fc3a48ee38d7044e87276,80000.0,mxn,complete,withdrawal
3255,2020-01-28 01:49:44.134+00,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,mxn,complete,withdrawal
3257,2020-01-28 01:50:15.226+00,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,mxn,complete,withdrawal
3259,2020-01-28 01:51:55.621+00,e4bb4c5173c2ce17fd8fcd40041c068f,1.0,mxn,complete,withdrawal
3265,2020-01-31 19:16:36.195+00,9c82c7143c102b71c593d98d96093fde,0.00057092,btc,complete,withdrawal
3269,2020-01-31 19:17:27.92+00,9c82c7143c102b71c593d98d96093fde,0.00057064,btc,complete,withdrawal
3281,2020-02-05 21:41:06.016+00,e4bb4c5173c2ce17fd8fcd40041c068f,0.01,btc,complete,withdrawal
3469,2020-02-24 18:31:49.049+00,7b4773c039d539af17c883eb9283dd14,100.0,mxn,complete,withdrawal
3471,2020-02-24 18:33:09.955+00,7b4773c039d539af17c883eb9283dd14,100.0,mxn,failed,withdrawal
3473,2020-02-24 18:35:50.187+00,7b4773c039d539af17c883eb9283dd14,100.0,mxn,failed,withdrawal
3475,2020-02-24 18:47:04.577+00,7b4773c039d539af17c883eb9283dd14,500.0,mxn,complete,withdrawal
3479,2020-02-24 18:59:32.575+00,7b4773c039d539af17c883eb9283dd14,200.0,mxn,failed,withdrawal
3551,2020-03-04 23:40:02.072+00,7b4773c039d539af17c883eb9283dd14,20.0,mxn,failed,withdrawal
3583,2020-03-06 04:42:58.213+00,9c82c7143c102b71c593d98d96093fde,1.0,dai,complete,withdrawal
3651,2020-03-11 20:58:19.471+00,9c82c7143c102b71c593d98d96093fde,1.0,dai,complete,withdrawal
3735,2020-03-13 17:05:08.41+00,84ddfb34126fc3a48ee38d7044e87276,4500.0,mxn,failed,withdrawal
3737,2020-03-13 18:10:01.717+00,d757719ed7c2b66dd17dcee2a3cb29f4,0.001,btc,complete,withdrawal
3801,2020-03-13 23:11:29.631+00,84ddfb34126fc3a48ee38d7044e87276,100000.0,mxn,failed,withdrawal
3803,2020-03-13 23:12:05.445+00,84ddfb34126fc3a48ee38d7044e87276,100000.0,mxn,failed,withdrawal
3805,2020-03-13 23:12:50.251+00,84ddfb34126fc3a48ee38d7044e87276,1000000.0,mxn,failed,withdrawal
3941,2020-03-17 16:36:44.838+00,9c82c7143c102b71c593d98d96093fde,4.95,dai,complete,withdrawal
4051,2020-03-21 01:27:50.118+00,10a5ab2db37feedfdeaab192ead4ac0e,0.001,btc,complete,withdrawal
4067,2020-03-23 22:38:28.138+00,10a5ab2db37feedfdeaab192ead4ac0e,0.16331851,btc,complete,withdrawal
4131,2020-03-27 05:25:10.144+00,50abc3e730e36b387ca8e02c26dc0a22,50.0,mxn,complete,withdrawal
4137,2020-03-27 17:49:57.588+00,7b4773c039d539af17c883eb9283dd14,100.0,mxn,failed,withdrawal
4187,2020-03-31 03:21:06.003+00,10a5ab2db37feedfdeaab192ead4ac0e,0.001,btc,complete,withdrawal
4189,2020-03-31 03:25:46.721+00,10a5ab2db37feedfdeaab192ead4ac0e,1.11,tusd,complete,withdrawal
4191,2020-03-31 03:27:13.187+00,10a5ab2db37feedfdeaab192ead4ac0e,1.0,xrp,complete,withdrawal
4193,2020-03-31 03:53:38.993+00,f0f6ba4b5e0000340312d33c212c3ae8,8.0,dai,complete,withdrawal
4195,2020-03-31 04:05:58.753+00,f0f6ba4b5e0000340312d33c212c3ae8,3.0,dai,complete,withdrawal
4219,2020-03-31 14:48:04.195+00,f0f6ba4b5e0000340312d33c212c3ae8,801.47,dai,complete,withdrawal
4221,2020-03-31 14:49:29.299+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,dai,complete,withdrawal
4223,2020-03-31 16:15:00.075+00,10a5ab2db37feedfdeaab192ead4ac0e,0.001,btc,complete,withdrawal
4347,2020-04-01 16:02:07.114+00,07a9d3fed4c5ea6b17e80258dee231fa,240.0,mxn,complete,withdrawal
4363,2020-04-02 17:01:40.774+00,7b4773c039d539af17c883eb9283dd14,10.0,mxn,failed,withdrawal
4377,2020-04-02 17:24:01.31+00,7b4773c039d539af17c883eb9283dd14,20.0,mxn,complete,withdrawal
4381,2020-04-02 17:25:17.344+00,7b4773c039d539af17c883eb9283dd14,10.0,mxn,complete,withdrawal
4385,2020-04-02 18:13:47.218+00,7b4773c039d539af17c883eb9283dd14,120.0,mxn,failed,withdrawal
4447,2020-04-04 04:12:04.621+00,7b4773c039d539af17c883eb9283dd14,100.0,mxn,complete,withdrawal
4449,2020-04-04 04:27:32.267+00,7b4773c039d539af17c883eb9283dd14,150.0,mxn,complete,withdrawal
4457,2020-04-06 18:30:41.511+00,84ddfb34126fc3a48ee38d7044e87276,120000.0,mxn,failed,withdrawal
4509,2020-04-07 22:44:22.975+00,f0f6ba4b5e0000340312d33c212c3ae8,10.09,dai,complete,withdrawal
4645,2020-04-08 18:02:53.166+00,7b4773c039d539af17c883eb9283dd14,10.29,mxn,failed,withdrawal
4657,2020-04-08 19:59:29.63+00,2e0bff759d057e28460eaa5b2cb118e5,0.001,btc,complete,withdrawal
4661,2020-04-08 20:00:55.006+00,2e0bff759d057e28460eaa5b2cb118e5,0.0012,btc,complete,withdrawal
4671,2020-04-08 22:01:40.152+00,f0f6ba4b5e0000340312d33c212c3ae8,15.0,mxn,failed,withdrawal
4673,2020-04-08 22:04:02.915+00,f0f6ba4b5e0000340312d33c212c3ae8,333.0,mxn,complete,withdrawal
4679,2020-04-08 23:43:45.241+00,f0f6ba4b5e0000340312d33c212c3ae8,15.0,mxn,failed,withdrawal
4683,2020-04-09 00:11:14.559+00,7b4773c039d539af17c883eb9283dd14,100.0,mxn,failed,withdrawal
4685,2020-04-09 02:14:12.383+00,f0f6ba4b5e0000340312d33c212c3ae8,19.0,mxn,failed,withdrawal
4687,2020-04-09 14:33:56.533+00,9c82c7143c102b71c593d98d96093fde,1.0,usd,complete,withdrawal
4703,2020-04-12 04:44:24.392+00,9c82c7143c102b71c593d98d96093fde,6.343e-05,btc,complete,withdrawal
4707,2020-04-13 20:37:59.179+00,f0f6ba4b5e0000340312d33c212c3ae8,100.0,mxn,complete,withdrawal
4723,2020-04-15 17:03:11.219+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,mxn,complete,withdrawal
4725,2020-04-15 17:05:31.367+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,mxn,complete,withdrawal
4731,2020-04-16 14:54:49.666+00,f0f6ba4b5e0000340312d33c212c3ae8,100.0,mxn,complete,withdrawal
4739,2020-04-16 16:19:47.668+00,f0f6ba4b5e0000340312d33c212c3ae8,2000.0,mxn,complete,withdrawal
4847,2020-04-28 16:21:34.098+00,7b4773c039d539af17c883eb9283dd14,0.001,bch,complete,withdrawal
4849,2020-04-28 16:29:59.207+00,7b4773c039d539af17c883eb9283dd14,0.00102999,btc,complete,withdrawal
4851,2020-04-28 23:00:11.944+00,f0f6ba4b5e0000340312d33c212c3ae8,12.0,mxn,complete,withdrawal
4853,2020-04-28 23:24:37.151+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,mxn,complete,withdrawal
4855,2020-04-29 01:09:18.774+00,56c82ccd658e09e829f16bb99457bcbc,2000.0,mxn,complete,withdrawal
4875,2020-04-29 16:09:43.408+00,56c82ccd658e09e829f16bb99457bcbc,4000.0,mxn,complete,withdrawal
4955,2020-04-30 15:26:54.265+00,e6cbc650cd5798a05dfd0f51d14cde5c,1000.0,mxn,failed,withdrawal
4959,2020-04-30 17:19:17.947+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,complete,withdrawal
4961,2020-04-30 17:20:10.776+00,f0f6ba4b5e0000340312d33c212c3ae8,11.0,mxn,complete,withdrawal
4963,2020-04-30 17:28:03.546+00,07a9d3fed4c5ea6b17e80258dee231fa,1234.0,mxn,failed,withdrawal
4965,2020-04-30 17:28:22.137+00,07a9d3fed4c5ea6b17e80258dee231fa,1234.0,mxn,failed,withdrawal
4967,2020-04-30 18:22:24.749+00,56c82ccd658e09e829f16bb99457bcbc,10000.0,mxn,complete,withdrawal
4969,2020-04-30 19:09:14.479+00,56c82ccd658e09e829f16bb99457bcbc,10000.0,mxn,complete,withdrawal
4971,2020-04-30 19:09:42.251+00,56c82ccd658e09e829f16bb99457bcbc,10000.0,mxn,complete,withdrawal
6293,2020-05-06 22:26:14.04+00,73e5080f0f3804cb9cf470a8ce895dac,500.0,mxn,failed,withdrawal
6295,2020-05-06 22:31:17.241+00,73e5080f0f3804cb9cf470a8ce895dac,400.0,mxn,failed,withdrawal
6621,2020-05-08 17:43:06.427+00,50abc3e730e36b387ca8e02c26dc0a22,10.0,mxn,complete,withdrawal
6973,2020-05-12 17:35:53.071+00,07a9d3fed4c5ea6b17e80258dee231fa,123.0,mxn,failed,withdrawal
6991,2020-05-12 23:37:34.738+00,50abc3e730e36b387ca8e02c26dc0a22,10.0,mxn,complete,withdrawal
7629,2020-05-15 13:32:45.647+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,mxn,complete,withdrawal
7631,2020-05-15 14:48:11.684+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,mxn,complete,withdrawal
7633,2020-05-15 16:59:14.252+00,07a9d3fed4c5ea6b17e80258dee231fa,1234.0,mxn,complete,withdrawal
7643,2020-05-15 23:47:44.415+00,f0f6ba4b5e0000340312d33c212c3ae8,100.0,mxn,complete,withdrawal
7661,2020-05-17 16:01:13.302+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.0,mxn,complete,withdrawal
7663,2020-05-17 16:38:31.624+00,f0f6ba4b5e0000340312d33c212c3ae8,200.0,mxn,complete,withdrawal
7665,2020-05-17 16:39:20.677+00,f0f6ba4b5e0000340312d33c212c3ae8,100.0,mxn,complete,withdrawal
7669,2020-05-18 01:12:40.436+00,f0f6ba4b5e0000340312d33c212c3ae8,12.0,mxn,complete,withdrawal
7671,2020-05-18 02:36:50.388+00,f0f6ba4b5e0000340312d33c212c3ae8,3000.0,mxn,complete,withdrawal
7675,2020-05-18 13:22:34.813+00,f0f6ba4b5e0000340312d33c212c3ae8,100.0,mxn,complete,withdrawal
7677,2020-05-18 15:34:31.287+00,dfeb9598fbfb97cc6bbcc0aff2c785d6,3000.0,mxn,complete,withdrawal
7679,2020-05-18 15:38:23.233+00,dfeb9598fbfb97cc6bbcc0aff2c785d6,1000.0,mxn,complete,withdrawal
7681,2020-05-18 16:16:08.083+00,dfeb9598fbfb97cc6bbcc0aff2c785d6,3000.0,mxn,complete,withdrawal
7683,2020-05-18 16:16:08.098+00,dfeb9598fbfb97cc6bbcc0aff2c785d6,3000.0,mxn,complete,withdrawal
7685,2020-05-18 16:27:17.541+00,c7b90b0fc23725f299b47c5224e6ec0d,3000.0,mxn,complete,withdrawal
7687,2020-05-18 16:30:11.094+00,dfeb9598fbfb97cc6bbcc0aff2c785d6,2500.0,mxn,failed,withdrawal
7689,2020-05-18 16:46:07.986+00,944a5ae3483ed5c1e10bbccb7942a279,500.0,mxn,complete,withdrawal
7691,2020-05-18 16:46:08.02+00,944a5ae3483ed5c1e10bbccb7942a279,500.0,mxn,complete,withdrawal
7693,2020-05-18 17:01:27.677+00,f0f6ba4b5e0000340312d33c212c3ae8,10000.0,mxn,failed,withdrawal
7695,2020-05-18 17:50:52.248+00,944a5ae3483ed5c1e10bbccb7942a279,15.0,mxn,failed,withdrawal
7711,2020-05-18 21:53:43.86+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,failed,withdrawal
7713,2020-05-18 21:53:44.073+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,failed,withdrawal
7715,2020-05-18 21:53:44.373+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,failed,withdrawal
7717,2020-05-18 21:57:24.394+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,complete,withdrawal
7719,2020-05-18 21:57:24.558+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,complete,withdrawal
7721,2020-05-18 21:57:24.709+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,complete,withdrawal
7723,2020-05-18 21:57:24.919+00,f0f6ba4b5e0000340312d33c212c3ae8,10.0,mxn,complete,withdrawal
7751,2020-05-18 22:03:46.914+00,50abc3e730e36b387ca8e02c26dc0a22,19.0,mxn,complete,withdrawal
7753,2020-05-18 22:03:47.157+00,50abc3e730e36b387ca8e02c26dc0a22,19.0,mxn,complete,withdrawal
7755,2020-05-18 22:03:47.258+00,50abc3e730e36b387ca8e02c26dc0a22,19.0,mxn,complete,withdrawal
7757,2020-05-18 22:03:47.43+00,50abc3e730e36b387ca8e02c26dc0a22,19.0,mxn,complete,withdrawal
7759,2020-05-18 22:03:47.712+00,50abc3e730e36b387ca8e02c26dc0a22,19.0,mxn,complete,withdrawal
7761,2020-05-18 22:24:26.228+00,f0f6ba4b5e0000340312d33c212c3ae8,12.0,mxn,failed,withdrawal
7763,2020-05-19 20:52:40.297+00,c8ed21db4f678f3b13b9d5ee16489088,24.19,mxn,failed,withdrawal
7775,2020-05-19 22:19:32.211+00,c8ed21db4f678f3b13b9d5ee16489088,100.0,mxn,failed,withdrawal
7777,2020-05-20 00:29:00.864+00,6c349155b122aa8ad5c877007e05f24f,10.0,mxn,failed,withdrawal
7779,2020-05-20 02:18:15.164+00,9c82c7143c102b71c593d98d96093fde,1.01,ars,failed,withdrawal
7783,2020-05-20 04:44:07.95+00,6c349155b122aa8ad5c877007e05f24f,1.0,mxn,complete,withdrawal
7787,2020-05-20 04:50:54.284+00,6c349155b122aa8ad5c877007e05f24f,1.0,mxn,complete,withdrawal
7789,2020-05-20 04:55:15.909+00,6c349155b122aa8ad5c877007e05f24f,2.0,mxn,complete,withdrawal
7791,2020-05-20 13:37:26.853+00,f0f6ba4b5e0000340312d33c212c3ae8,12.55,mxn,complete,withdrawal
7911,2020-05-21 23:52:41.312+00,6c349155b122aa8ad5c877007e05f24f,6.0,mxn,complete,withdrawal
7915,2020-05-22 01:39:27.342+00,6c349155b122aa8ad5c877007e05f24f,1.0,mxn,complete,withdrawal
8011,2020-05-22 14:17:34.664+00,f0f6ba4b5e0000340312d33c212c3ae8,19.92,mxn,complete,withdrawal
8093,2020-05-23 01:58:43.792+00,6c349155b122aa8ad5c877007e05f24f,2.0,mxn,failed,withdrawal
8097,2020-05-23 03:02:47.323+00,6c349155b122aa8ad5c877007e05f24f,11.0,mxn,complete,withdrawal
8227,2020-05-25 16:24:27.46+00,07a9d3fed4c5ea6b17e80258dee231fa,4000.0,mxn,complete,withdrawal
8229,2020-05-25 16:25:51.242+00,07a9d3fed4c5ea6b17e80258dee231fa,5000.0,mxn,failed,withdrawal
8395,2020-05-25 23:46:50.614+00,9d684c589d67031a627ad33d59db65e5,1.01,mxn,failed,withdrawal
8397,2020-05-25 23:50:40.183+00,9d684c589d67031a627ad33d59db65e5,1.02,mxn,failed,withdrawal
8667,2020-05-26 06:35:34.889+00,6c349155b122aa8ad5c877007e05f24f,1.0,mxn,failed,withdrawal
8697,2020-05-26 13:35:15.88+00,f0f6ba4b5e0000340312d33c212c3ae8,11.0,mxn,complete,withdrawal
8699,2020-05-26 13:35:16.074+00,f0f6ba4b5e0000340312d33c212c3ae8,11.0,mxn,complete,withdrawal
8701,2020-05-26 13:35:16.337+00,f0f6ba4b5e0000340312d33c212c3ae8,11.0,mxn,complete,withdrawal
8703,2020-05-26 13:35:16.534+00,f0f6ba4b5e0000340312d33c212c3ae8,11.0,mxn,complete,withdrawal
8747,2020-05-26 13:42:51.763+00,f0f6ba4b5e0000340312d33c212c3ae8,14.0,mxn,complete,withdrawal
8755,2020-05-26 14:12:21.485+00,f0f6ba4b5e0000340312d33c212c3ae8,6000.0,mxn,failed,withdrawal
8757,2020-05-26 14:36:40.662+00,c8ed21db4f678f3b13b9d5ee16489088,100.0,mxn,failed,withdrawal
8759,2020-05-26 14:47:53.924+00,c8ed21db4f678f3b13b9d5ee16489088,100.0,mxn,failed,withdrawal
9431,2020-05-28 05:00:56.922+00,6c349155b122aa8ad5c877007e05f24f,100.0,mxn,complete,withdrawal
9463,2020-05-28 08:16:10.664+00,6c349155b122aa8ad5c877007e05f24f,1.0,mxn,complete,withdrawal
9467,2020-05-28 08:18:47.308+00,6c349155b122aa8ad5c877007e05f24f,1.0,mxn,complete,withdrawal
9469,2020-05-28 08:20:19.374+00,6c349155b122aa8ad5c877007e05f24f,2.1,mxn,complete,withdrawal
9471,2020-05-28 17:08:09.16+00,f0f6ba4b5e0000340312d33c212c3ae8,11.0,mxn,complete,withdrawal
11949,2020-06-03 18:41:12.332+00,9c82c7143c102b71c593d98d96093fde,1.0,mxn,complete,withdrawal
12351,2020-06-05 16:04:48.742+00,50abc3e730e36b387ca8e02c26dc0a22,123.0,mxn,complete,withdrawal
12795,2020-06-08 18:18:24.423+00,50abc3e730e36b387ca8e02c26dc0a22,103.0,mxn,failed,withdrawal
12797,2020-06-08 19:20:10.702+00,f0f6ba4b5e0000340312d33c212c3ae8,150.0,mxn,failed,withdrawal
12799,2020-06-08 19:22:18.909+00,f0f6ba4b5e0000340312d33c212c3ae8,132.0,mxn,complete,withdrawal
12801,2020-06-08 19:37:35.942+00,f0f6ba4b5e0000340312d33c212c3ae8,140.0,mxn,complete,withdrawal
13193,2020-06-10 16:20:49.557+00,07a9d3fed4c5ea6b17e80258dee231fa,123.0,mxn,failed,withdrawal
13223,2020-06-10 16:34:23.565+00,07a9d3fed4c5ea6b17e80258dee231fa,123.0,mxn,failed,withdrawal
13267,2020-06-10 17:02:09.267+00,07a9d3fed4c5ea6b17e80258dee231fa,123.0,mxn,failed,withdrawal
13487,2020-06-10 23:10:20.89+00,07a9d3fed4c5ea6b17e80258dee231fa,450.0,mxn,complete,withdrawal
13503,2020-06-10 23:11:47.162+00,07a9d3fed4c5ea6b17e80258dee231fa,450.0,mxn,failed,withdrawal
13767,2020-06-11 22:39:53.817+00,50abc3e730e36b387ca8e02c26dc0a22,111.0,mxn,failed,withdrawal
14281,2020-06-15 20:30:56.683+00,07a9d3fed4c5ea6b17e80258dee231fa,134.0,mxn,failed,withdrawal
14431,2020-06-16 12:40:00.437+00,07a9d3fed4c5ea6b17e80258dee231fa,4000.0,mxn,complete,withdrawal
14433,2020-06-16 13:06:54.711+00,07a9d3fed4c5ea6b17e80258dee231fa,500.0,mxn,complete,withdrawal
14435,2020-06-16 13:08:45.319+00,07a9d3fed4c5ea6b17e80258dee231fa,1343.0,mxn,failed,withdrawal
14437,2020-06-16 13:38:48.6+00,07a9d3fed4c5ea6b17e80258dee231fa,134.0,mxn,complete,withdrawal
14551,2020-06-16 21:33:20.338+00,10a5ab2db37feedfdeaab192ead4ac0e,50.0,xrp,complete,withdrawal
14663,2020-06-17 04:25:35.626+00,50abc3e730e36b387ca8e02c26dc0a22,55.0,mxn,complete,withdrawal
14823,2020-06-17 20:12:07.982+00,07a9d3fed4c5ea6b17e80258dee231fa,400.0,mxn,complete,withdrawal
14825,2020-06-17 20:12:36.498+00,07a9d3fed4c5ea6b17e80258dee231fa,5000.0,mxn,failed,withdrawal
15031,2020-06-19 02:20:44.467+00,50abc3e730e36b387ca8e02c26dc0a22,111.0,mxn,failed,withdrawal
15151,2020-06-19 23:03:46.46+00,56c82ccd658e09e829f16bb99457bcbc,3.66,mxn,failed,withdrawal
15153,2020-06-19 23:06:30.526+00,56c82ccd658e09e829f16bb99457bcbc,1000.0,mxn,failed,withdrawal
15479,2020-06-24 19:04:28.498+00,56c82ccd658e09e829f16bb99457bcbc,3.66,mxn,failed,withdrawal
15825,2020-06-29 18:01:19.72+00,50abc3e730e36b387ca8e02c26dc0a22,111.0,mxn,complete,withdrawal
15827,2020-06-29 18:06:35.866+00,50abc3e730e36b387ca8e02c26dc0a22,22.0,mxn,failed,withdrawal
