id,event_timestamp,user_id,amount,interface,currency,tx_status
1768,2020-03-03 17:34:09.608+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
1771,2020-03-04 17:18:56.872+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
1772,2020-03-04 17:22:12.279+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
1774,2020-03-04 22:03:51.937+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
1781,2020-03-05 19:37:15.968+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1783,2020-03-05 19:38:10.329+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1785,2020-03-05 20:02:19.77+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1786,2020-03-05 20:03:18.452+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1788,2020-03-05 21:03:48.764+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1789,2020-03-05 21:56:52.292+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1790,2020-03-05 22:16:41.234+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1791,2020-03-05 22:17:44.657+00,2b45c629e577731c4df84fc34f936a89,5.000000000000000000,web,mxn,complete
1801,2020-03-09 21:14:42.798+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
1811,2020-03-10 18:01:06.939+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.000092190000000000,app,btc,complete
1812,2020-03-10 18:01:09.698+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.000092190000000000,app,btc,complete
1823,2020-03-11 19:20:35.626+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
1824,2020-03-11 19:21:38.554+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
1825,2020-03-11 19:22:00.647+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
1827,2020-03-11 21:27:46.058+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
1828,2020-03-11 21:28:34.339+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
1829,2020-03-11 22:59:02.208+00,728f206c2a01bf572b5940d7d9a8fa4c,100.000000000000000000,web,mxn,complete
1555,2020-01-16 23:27:34.948+00,273448411df1962cba1db6c05b3213c9,0.010000000000000000,web,ars,failed
1564,2020-01-17 00:07:05.734+00,d6288499d0083cc34e60a077b7c4b3e1,150000.000000000000000000,web,mxn,complete
1565,2020-01-17 00:07:26.421+00,d6288499d0083cc34e60a077b7c4b3e1,55.000000000000000000,web,btc,complete
1566,2020-01-17 00:07:46.461+00,d6288499d0083cc34e60a077b7c4b3e1,5000.000000000000000000,web,mxn,failed
1567,2020-01-17 00:08:20.549+00,d6288499d0083cc34e60a077b7c4b3e1,50.000000000000000000,web,ltc,complete
1568,2020-01-17 00:08:47.826+00,d6288499d0083cc34e60a077b7c4b3e1,75.000000000000000000,web,bch,complete
1569,2020-01-17 00:09:52.339+00,d6288499d0083cc34e60a077b7c4b3e1,5000.000000000000000000,web,tusd,complete
1570,2020-01-17 00:14:32.769+00,7e3b7a5bafcb0fa8e8dfe3ea6aca9186,300000.000000000000000000,web,mxn,failed
1700,2020-02-13 21:18:58.757+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.001000000000000000,web,btc,complete
1701,2020-02-13 21:20:55.784+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.001000000000000000,web,btc,complete
1702,2020-02-13 22:18:42.844+00,b5dc4e5d9b495d0196f61d45b26ef33e,10.000000000000000000,web,xrp,complete
1759,2020-02-25 23:47:08.441+00,b5dc4e5d9b495d0196f61d45b26ef33e,10.000000000000000000,web,xrp,complete
1762,2020-02-26 23:22:50.512+00,b5dc4e5d9b495d0196f61d45b26ef33e,1.000000000000000000,web,xrp,complete
1763,2020-03-02 22:05:28.307+00,2afe4567e1bf64d32a5527244d104cea,500.000000000000000000,web,mxn,failed
1764,2020-03-03 00:09:13.688+00,7f1171a78ce0780a2142a6eb7bc4f3c8,50.000000000000000000,app,mxn,failed
1765,2020-03-03 00:09:56.87+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,failed
1766,2020-03-03 00:10:46.832+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,failed
1770,2020-03-03 23:54:24.402+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,failed
1773,2020-03-04 21:21:55.224+00,fd69dbe29f156a7ef876a40a94f65599,500.000000000000000000,web,mxn,failed
1775,2020-03-04 22:24:28.536+00,fd69dbe29f156a7ef876a40a94f65599,1.000000000000000000,web,eth,complete
1794,2020-03-06 18:56:41.069+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1795,2020-03-06 18:57:24.275+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,complete
1796,2020-03-06 19:08:08.241+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1797,2020-03-06 19:12:18.403+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1798,2020-03-06 19:13:25.629+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1799,2020-03-06 19:14:37.595+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,complete
1802,2020-03-10 00:04:25.9+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,failed
1803,2020-03-10 00:06:15.858+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,eth,failed
1804,2020-03-10 01:01:07.08+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1805,2020-03-10 01:01:47.334+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1806,2020-03-10 15:35:21.906+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1807,2020-03-10 15:35:53.864+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1808,2020-03-10 15:42:33.074+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1809,2020-03-10 16:00:59.515+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1810,2020-03-10 16:11:42.486+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1813,2020-03-11 00:22:31.938+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1814,2020-03-11 00:23:28.331+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,complete
1815,2020-03-11 00:34:05.624+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,ltc,complete
1816,2020-03-11 00:34:27.375+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,complete
1817,2020-03-11 00:50:18.357+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,complete
1818,2020-03-11 00:57:47.681+00,7f1171a78ce0780a2142a6eb7bc4f3c8,10.000000000000000000,app,mxn,failed
1819,2020-03-11 01:12:19.87+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1820,2020-03-11 01:14:57.7+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,failed
1821,2020-03-11 01:16:52.62+00,7f1171a78ce0780a2142a6eb7bc4f3c8,10.000000000000000000,app,mxn,failed
1822,2020-03-11 01:18:06.127+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,failed
1837,2020-03-12 22:59:01.636+00,b5dc4e5d9b495d0196f61d45b26ef33e,1.000000000000000000,web,xrp,complete
2008,2020-03-18 18:51:22.76+00,7f1171a78ce0780a2142a6eb7bc4f3c8,5.000000000000000000,app,mxn,complete
2020,2020-03-20 00:03:58.97+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.001000000000000000,web,eth,complete
2023,2020-03-20 20:03:37.332+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.001000000000000000,web,eth,complete
2047,2020-03-25 15:50:36.344+00,8b4224068a41c5d37f5e2d54f3995089,0.500000000000000000,app,dai,complete
2049,2020-03-25 16:49:30.173+00,7f1171a78ce0780a2142a6eb7bc4f3c8,2.000000000000000000,app,mxn,complete
2053,2020-03-25 20:15:10.21+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,complete
2056,2020-03-25 20:32:31.827+00,7f1171a78ce0780a2142a6eb7bc4f3c8,3.000000000000000000,app,mxn,complete
2059,2020-03-26 03:11:51.791+00,7f1171a78ce0780a2142a6eb7bc4f3c8,10.000000000000000000,app,mxn,failed
2118,2020-03-31 20:22:55.105+00,7f1171a78ce0780a2142a6eb7bc4f3c8,3000.000000000000000000,web,mxn,complete
2120,2020-03-31 21:56:35.121+00,7f1171a78ce0780a2142a6eb7bc4f3c8,100.000000000000000000,app,mxn,complete
2121,2020-03-31 22:19:37.506+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,dai,complete
2122,2020-03-31 22:34:32.761+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,dai,complete
2123,2020-03-31 23:17:33.358+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,dai,complete
2124,2020-04-01 00:57:56.026+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1.000000000000000000,app,mxn,complete
2194,2020-04-02 21:35:05.831+00,b5dc4e5d9b495d0196f61d45b26ef33e,1.000000000000000000,web,xrp,failed
2195,2020-04-02 21:36:14.013+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.010241500000000000,web,eth,failed
2196,2020-04-02 21:58:16.937+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.010241500000000000,web,eth,failed
2197,2020-04-02 21:58:33.546+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.010241500000000000,web,eth,failed
2198,2020-04-02 22:01:59.25+00,b5dc4e5d9b495d0196f61d45b26ef33e,1.000241500000000000,web,eth,failed
2199,2020-04-02 22:22:52.23+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.010241500000000000,web,eth,failed
2200,2020-04-02 22:23:12.637+00,b5dc4e5d9b495d0196f61d45b26ef33e,0.120000000000000000,web,tusd,failed
2335,2020-04-08 21:38:23.89+00,7f1171a78ce0780a2142a6eb7bc4f3c8,1500.000000000000000000,app,mxn,complete
2338,2020-04-08 22:21:24.04+00,7f1171a78ce0780a2142a6eb7bc4f3c8,500.000000000000000000,app,mxn,complete
2339,2020-04-08 22:31:48.888+00,7f1171a78ce0780a2142a6eb7bc4f3c8,0.001000000000000000,app,btc,complete
1830,2020-03-11 23:12:34.494+00,728f206c2a01bf572b5940d7d9a8fa4c,150.000000000000000000,web,mxn,complete
1831,2020-03-11 23:23:50.633+00,728f206c2a01bf572b5940d7d9a8fa4c,200.000000000000000000,web,mxn,complete
1891,2020-03-13 22:37:06.227+00,53f0d7c537d99b3824f0f99d62ea2428,1.000000000000000000,app,dai,failed
1892,2020-03-13 22:39:57.582+00,53f0d7c537d99b3824f0f99d62ea2428,1.000000000000000000,app,dai,failed
1968,2020-03-14 19:33:09.746+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
1969,2020-03-14 19:34:19.382+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
2003,2020-03-17 21:44:56.809+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
2004,2020-03-18 15:56:23.118+00,4ebccfb3e317c7789f04f7a558df4537,5000.000000000000000000,app,mxn,complete
2005,2020-03-18 18:05:08.64+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2006,2020-03-18 18:26:19.034+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2007,2020-03-18 18:37:56.311+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2009,2020-03-18 20:48:19.173+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2010,2020-03-19 00:11:36.007+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
2011,2020-03-19 00:13:59.721+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2012,2020-03-19 16:20:33.388+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
2013,2020-03-19 21:06:35.549+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2014,2020-03-19 21:13:26.918+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2015,2020-03-19 21:14:53.467+00,130f1a8e9e102707f3f91b010f151b0b,0.100000000000000000,web,btc,complete
2016,2020-03-19 21:16:04.122+00,130f1a8e9e102707f3f91b010f151b0b,1.000000000000000000,web,eth,complete
2017,2020-03-19 21:21:16.665+00,130f1a8e9e102707f3f91b010f151b0b,1.111100000000000000,web,xrp,failed
2018,2020-03-19 22:12:57.14+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,30.000000000000000000,app,mxn,failed
2019,2020-03-19 22:18:03.434+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,30.000000000000000000,app,mxn,failed
2029,2020-03-23 21:11:33.907+00,ca9c267dad0305d1a6308d2a0cf1c39c,1500.000000000000000000,web,mxn,failed
2037,2020-03-24 19:49:11.975+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2038,2020-03-24 19:49:53.97+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2039,2020-03-25 05:55:56.225+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.001000000000000000,app,btc,complete
2040,2020-03-25 05:56:35.019+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,1.570000000000000000,app,mxn,failed
2041,2020-03-25 05:57:01.759+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.003191350000000000,app,eth,complete
2042,2020-03-25 06:01:27.009+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,1.110000000000000000,app,tusd,complete
2043,2020-03-25 06:01:49.357+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,1.280108950000000000,app,bat,complete
2044,2020-03-25 06:04:44.193+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,1.000241500000000000,app,eth,complete
2045,2020-03-25 15:35:48.548+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,1.000000000000000000,app,ltc,complete
2046,2020-03-25 15:36:24.918+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,1.000000000000000000,app,xrp,complete
2048,2020-03-25 16:32:17.885+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,50.000000000000000000,web,mxn,failed
2050,2020-03-25 18:46:40.645+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.001000000000000000,app,btc,complete
2051,2020-03-25 18:56:54.3+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.000076540000000000,app,btc,complete
2052,2020-03-25 18:59:33.019+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,112.000000000000000000,app,mxn,failed
2178,2020-04-02 04:16:30.223+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
2218,2020-04-03 23:47:21.046+00,130f1a8e9e102707f3f91b010f151b0b,50.000000000000000000,web,mxn,complete
2219,2020-04-03 23:48:07.399+00,130f1a8e9e102707f3f91b010f151b0b,50.000000000000000000,web,mxn,complete
2220,2020-04-03 23:54:56.138+00,130f1a8e9e102707f3f91b010f151b0b,50.000000000000000000,web,mxn,complete
2221,2020-04-03 23:57:13.871+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2222,2020-04-03 23:58:32.395+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2223,2020-04-04 00:51:50+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2227,2020-04-06 16:43:13.487+00,130f1a8e9e102707f3f91b010f151b0b,33.000000000000000000,web,mxn,complete
2324,2020-04-08 19:26:08.421+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2325,2020-04-08 19:29:50.712+00,130f1a8e9e102707f3f91b010f151b0b,213.000000000000000000,web,mxn,complete
2326,2020-04-08 19:32:09.749+00,130f1a8e9e102707f3f91b010f151b0b,12.000000000000000000,web,mxn,complete
2327,2020-04-08 19:35:47.678+00,130f1a8e9e102707f3f91b010f151b0b,153.000000000000000000,web,mxn,complete
2328,2020-04-08 19:55:06.887+00,130f1a8e9e102707f3f91b010f151b0b,123.000000000000000000,web,mxn,complete
2330,2020-04-08 20:02:49.743+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,0.001000000000000000,app,btc,complete
2347,2020-04-09 22:13:17.374+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
2355,2020-04-14 03:43:59.2+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
2356,2020-04-14 03:55:28.855+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2357,2020-04-14 15:07:48.589+00,130f1a8e9e102707f3f91b010f151b0b,11.000000000000000000,web,mxn,complete
2358,2020-04-14 15:19:30.102+00,130f1a8e9e102707f3f91b010f151b0b,300.000000000000000000,web,mxn,complete
2359,2020-04-14 17:30:05.435+00,9fe8593a8a330607d76796b35c64c600,500.000000000000000000,web,mxn,complete
2360,2020-04-14 17:55:37.426+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
2361,2020-04-14 17:56:09.609+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
2364,2020-04-15 19:44:58.424+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
2365,2020-04-15 19:49:21.162+00,130f1a8e9e102707f3f91b010f151b0b,0.000100000000000000,web,btc,failed
2416,2020-04-27 17:09:14.25+00,9fe8593a8a330607d76796b35c64c600,100.000000000000000000,web,mxn,complete
2417,2020-04-27 18:41:39.075+00,9fe8593a8a330607d76796b35c64c600,100.000000000000000000,web,mxn,complete
2418,2020-04-27 20:56:04.067+00,9fe8593a8a330607d76796b35c64c600,100.000000000000000000,web,mxn,complete
2419,2020-04-27 23:24:48.559+00,9fe8593a8a330607d76796b35c64c600,99.000000000000000000,web,mxn,failed
2422,2020-04-28 01:52:07.989+00,9fe8593a8a330607d76796b35c64c600,101.000000000000000000,web,mxn,failed
2429,2020-04-29 02:55:14.112+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2430,2020-04-29 02:55:43.238+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2431,2020-04-29 02:57:36.539+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2432,2020-04-29 03:05:05.97+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
15253,2020-09-28 19:27:32.151+00,f0f6ba4b5e0000340312d33c212c3ae8,100.000000000000000000,web,mxn,failed
15298,2020-09-29 05:02:46.735+00,815074618f19008da3c78b95a2f5b964,0.204334400000000000,web,eth,complete
15350,2020-09-30 15:28:50.988+00,815074618f19008da3c78b95a2f5b964,0.206300000000000000,web,eth,complete
15351,2020-09-30 16:41:58.42+00,7b4773c039d539af17c883eb9283dd14,500.000000000000000000,web,mxn,complete
15442,2020-10-01 07:54:57.597+00,7b4773c039d539af17c883eb9283dd14,122.980000000000000000,web,mxn,failed
15740,2020-10-04 01:39:05.591+00,f0f6ba4b5e0000340312d33c212c3ae8,100.000000000000000000,web,mxn,complete
15741,2020-10-04 01:47:37.261+00,f0f6ba4b5e0000340312d33c212c3ae8,100.000000000000000000,web,mxn,failed
16230,2020-10-07 23:43:47.965+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.000000000000000000,web,mxn,complete
16261,2020-10-08 13:48:16.508+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.000000000000000000,web,mxn,failed
16262,2020-10-08 13:50:09.916+00,f0f6ba4b5e0000340312d33c212c3ae8,1000.000000000000000000,web,mxn,failed
16278,2020-10-08 14:24:17.38+00,f0f6ba4b5e0000340312d33c212c3ae8,100.000000000000000000,web,mxn,complete
16291,2020-10-09 15:22:00.66+00,5314b9674c86e3f9d1ba25ef9bb32895,200.000000000000000000,web,mxn,complete
16294,2020-10-09 18:31:34.727+00,86ecfcbc1e9f1ae5ee2d71910877da36,1.000000000000000000,app,bch,failed
16297,2020-10-11 15:30:11.733+00,cba2a355dc11678a805de3839a03e32d,100.000000000000000000,web,mxn,complete
16299,2020-10-12 15:01:57.065+00,82d0e1beec7c6f769b97b4420a384716,1000.000000000000000000,web,mxn,complete
16351,2020-10-13 16:21:14.791+00,8fecb20817b3847419bb3de39a609afe,199.350000000000000000,web,mxn,failed
16352,2020-10-13 16:23:23.342+00,8fecb20817b3847419bb3de39a609afe,0.000100000000000000,web,btc,complete
16391,2020-10-16 15:26:12.237+00,f0f6ba4b5e0000340312d33c212c3ae8,150000.000000000000000000,web,mxn,complete
16400,2020-10-17 02:31:11.725+00,7b4773c039d539af17c883eb9283dd14,505.000000000000000000,web,ars,failed
16401,2020-10-17 02:35:07.355+00,7b4773c039d539af17c883eb9283dd14,510.050000000000000000,web,ars,failed
16403,2020-10-19 00:46:17.704+00,84ddfb34126fc3a48ee38d7044e87276,200000.000000000000000000,web,mxn,complete
16404,2020-10-19 00:46:54.325+00,84ddfb34126fc3a48ee38d7044e87276,200000.000000000000000000,web,mxn,complete
16405,2020-10-19 00:47:26.233+00,84ddfb34126fc3a48ee38d7044e87276,200000.000000000000000000,web,mxn,complete
16406,2020-10-19 00:47:50.41+00,84ddfb34126fc3a48ee38d7044e87276,200000.000000000000000000,web,mxn,complete
16407,2020-10-19 00:48:19.557+00,84ddfb34126fc3a48ee38d7044e87276,200000.000000000000000000,web,mxn,complete
16409,2020-10-19 01:03:04.659+00,84ddfb34126fc3a48ee38d7044e87276,1000000.000000000000000000,web,mxn,complete
16416,2020-10-19 15:02:09.827+00,84ddfb34126fc3a48ee38d7044e87276,300000.000000000000000000,web,mxn,complete
16417,2020-10-19 15:02:52.119+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16418,2020-10-19 17:46:24.427+00,84ddfb34126fc3a48ee38d7044e87276,300000.000000000000000000,web,mxn,complete
16419,2020-10-19 17:47:22.445+00,84ddfb34126fc3a48ee38d7044e87276,300000.000000000000000000,web,mxn,complete
16425,2020-10-19 23:19:55.758+00,84ddfb34126fc3a48ee38d7044e87276,200000.000000000000000000,web,mxn,complete
16426,2020-10-19 23:20:32.49+00,84ddfb34126fc3a48ee38d7044e87276,1000000.000000000000000000,web,mxn,complete
16427,2020-10-19 23:21:06.337+00,84ddfb34126fc3a48ee38d7044e87276,1000000.000000000000000000,web,mxn,complete
16428,2020-10-19 23:21:38.986+00,84ddfb34126fc3a48ee38d7044e87276,1000000.000000000000000000,web,mxn,complete
16429,2020-10-19 23:22:15.127+00,84ddfb34126fc3a48ee38d7044e87276,1000000.000000000000000000,web,mxn,complete
16430,2020-10-19 23:22:47.836+00,84ddfb34126fc3a48ee38d7044e87276,1000000.000000000000000000,web,mxn,complete
16441,2020-10-20 23:47:02.692+00,9c82c7143c102b71c593d98d96093fde,0.002892080000000000,app,btc,complete
16539,2020-10-21 22:23:09.317+00,1145a30ff80745b56fb0cecf65305017,300000.000000000000000000,web,mxn,complete
16540,2020-10-21 23:40:43.701+00,84ddfb34126fc3a48ee38d7044e87276,1500000.000000000000000000,web,mxn,complete
16552,2020-10-22 00:59:30.824+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16553,2020-10-22 01:00:04.771+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16554,2020-10-22 01:00:38.849+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16555,2020-10-22 01:01:01.03+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16556,2020-10-22 01:01:27.509+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16557,2020-10-22 01:01:52.428+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16558,2020-10-22 01:02:20.005+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16559,2020-10-22 01:02:49.06+00,84ddfb34126fc3a48ee38d7044e87276,500000.000000000000000000,web,mxn,complete
16589,2020-10-22 17:10:30.389+00,5101a4796c5127131b2112e2bc6fe02b,250000.000000000000000000,web,mxn,complete
16681,2020-10-23 15:07:08.626+00,5314b9674c86e3f9d1ba25ef9bb32895,200.000000000000000000,web,mxn,complete
16819,2020-10-26 17:28:06.495+00,06fb3cba82080bf8f3721739019d6792,100.000000000000000000,web,mxn,failed
17125,2020-10-29 18:11:57.697+00,9c82c7143c102b71c593d98d96093fde,20.000000000000000000,app,ars,failed
17186,2020-10-30 16:57:59.175+00,86ecfcbc1e9f1ae5ee2d71910877da36,110.000000000000000000,app,usd,failed
17277,2020-11-04 00:04:57.225+00,1ba922ac006a8e5f2b123684c2f4d65f,0.079756330000000000,web,btc,complete
17792,2020-11-12 00:51:36.064+00,56c82ccd658e09e829f16bb99457bcbc,210.000000000000000000,web,mxn,failed
17793,2020-11-12 00:54:02.561+00,56c82ccd658e09e829f16bb99457bcbc,1000.000000000000000000,web,mxn,failed
17966,2020-11-16 21:56:05.17+00,86ecfcbc1e9f1ae5ee2d71910877da36,1.000000000000000000,app,xrp,failed
18313,2020-11-20 20:57:03.317+00,9c82c7143c102b71c593d98d96093fde,2.470000000000000000,app,usd,complete
18324,2020-11-20 21:05:51.307+00,9c82c7143c102b71c593d98d96093fde,2.130000000000000000,app,usd,complete
18403,2020-11-24 19:49:05.807+00,07a9d3fed4c5ea6b17e80258dee231fa,200.000000000000000000,web,mxn,failed
18641,2020-11-27 00:52:14.373+00,9c82c7143c102b71c593d98d96093fde,3.390000000000000000,app,usd,complete
18685,2020-11-27 19:28:50.269+00,a73d2d60ed472454a0360027aa039bdb,0.002713600000000000,app,eth,failed
18686,2020-11-27 19:44:13.933+00,4f6312fa44a894eab0d022fce42592bf,0.001957600000000000,app,eth,failed
18687,2020-11-27 21:29:44.619+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,bat,complete
18698,2020-11-27 21:35:03.665+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,bch,complete
18699,2020-11-27 21:37:18.968+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,ltc,complete
18700,2020-11-27 22:33:57.382+00,4f6312fa44a894eab0d022fce42592bf,2.000000000000000000,app,tusd,complete
18701,2020-11-27 22:36:29.944+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,ltc,complete
